Author:,Chuang et al.,,,,,,
Title:,"Viscosity of methane, hydrogen, and four mixtures of methane and hydrogen from -100.degree.C to 0.degree.C at high pressures",,,,,,
,,,,,,,
,,,atm to Mpa factor:,0.101325,,P to Pa*s factor:,0.1
0.3375H2 + 0.6625CH4,,,,,,,
T [K] ,P [Mpa],eta [µPa*s],,,,,
273.15,0.4065159,10.411,,,,,
273.15,1.01264205,10.469,,,,,
273.15,2.02589205,10.578,,,,,
273.15,4.04914965,10.842,,,,,
273.15,10.12003703,11.985,,,,,
273.15,20.24250585,14.708,,,,,
273.15,30.35727398,17.739,,,,,
273.15,40.4647467,20.627,,,,,
273.15,50.5311828,23.320,,,,,
223.15,0.407225175,8.746,,,,,
223.15,1.01385795,8.792,,,,,
223.15,2.02589205,8.929,,,,,
223.15,4.04996025,9.308,,,,,
223.15,6.070482075,9.802,,,,,
223.15,10.124394,11.148,,,,,
223.15,20.22821903,15.911,,,,,
223.15,30.40773383,20.387,,,,,
223.15,40.43100548,24.082,,,,,
223.15,50.55570345,27.463,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
