Author:,Chuang et al.,,,,,,
Title:,"Viscosity of methane, hydrogen, and four mixtures of methane and hydrogen from -100.degree.C to 0.degree.C at high pressures",,,,,,
,,,,,,,
,,,atm to Mpa factor:,0.101325,,P to Pa*s factor:,0.1
0.5337H2 + 0.4663CH4,,,,,,,
T [K] ,P [Mpa],eta [µPa*s],,,,,
273.15,0.405401325,10.385,,,,,
273.15,1.0140606,10.413,,,,,
273.15,2.02508145,10.472,,,,,
273.15,4.04631255,10.656,,,,,
273.15,10.12165823,11.314,,,,,
273.15,20.22953625,12.905,,,,,
273.15,30.32667383,14.662,,,,,
273.15,40.45886985,16.459,,,,,
273.15,50.58397313,18.179,,,,,
223.15,0.406617225,8.770,,,,,
223.15,1.013756625,8.805,,,,,
223.15,2.022953625,8.883,,,,,
223.15,4.049656275,9.054,,,,,
223.15,6.0681516,9.291,,,,,
223.15,10.1276364,10.108,,,,,
223.15,20.24139128,12.417,,,,,
223.15,30.36254288,15.126,,,,,
223.15,40.47143415,17.456,,,,,
223.15,50.55894585,19.630,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
