Author:,Kestin et al.,,,,,,
Title:,The viscosity and diffusion coefficients of eighteen binary gaseous systems,,,,,,
,,,Celsius to K:,273.15,,,
,,,atm to Mpa factor:,0.101325,,P to Pa*s factor:,0.1
Pure Helium,,,,,,,
T [K] ,P [Mpa],eta [µPa*s],,,,,
298.15,0.1,19.859,,,,,
328.15,0.1,21.20,,,,,
378.15,0.1,23.38,,,,,
423.15,0.1,25.54,,,,,
473.15,0.1,27.37,,,,,
478.15,0.1,27.57,,,,,
483.15,0.1,27.80,,,,,
573.15,0.1,31.23,,,,,
678.15,0.1,35.15,,,,,
